Compound_ID,Metabolite,RT,MZ,Intensity
cmp.3733,,7.042866667,147.0439821,8823.013158
cmp.3738,,7.047333333,123.0442152,14172.24899
cmp.3739,,7.047333333,114.067552,11.87955466
cmp.3742,,7.051783333,398.3402464,84382.9585
cmp.3741,,7.051783333,330.2635946,16238.66599
cmp.3740,,7.051783333,456.3313673,17624.48482
cmp.3743,,7.0607,398.8419364,40149.57996
cmp.3744,,7.06515,159.1127113,5067.563765
cmp.3747,,7.069616667,391.332275,11457.57591
cmp.3746,,7.069616667,392.3399555,12967.53441
cmp.3745,,7.069616667,366.2634221,29115.63968
cmp.3748,,7.069616667,199.0533408,3291.901822
cmp.3750,,7.0919,184.0732094,758854.3026
cmp.3751,,7.0919,787.0889533,23840.50101
cmp.3754,,7.096366667,90.09194025,11635.61134
cmp.3752,,7.096366667,124.999941,27815.28543
cmp.3753,,7.096366667,185.0765759,42251.74595
cmp.3755,,7.100816667,192.1593627,13408.4413
cmp.3757,,7.109733333,787.6669962,21037633.27
cmp.3758,,7.109733333,797.652042,840360.6498
cmp.3759,,7.1142,785.6520227,23288767.25
cmp.3760,,7.1142,385.3324009,45713.06781
cmp.3761,,7.11865,785.0736423,37103.77632
cmp.3763,,7.11865,170.096353,3059.432186
cmp.3762,,7.11865,786.2319331,41776.80466
cmp.3764,,7.123116667,100.1116778,66.6902834
cmp.3765,,7.123116667,114.090538,47.51821862
cmp.3767,,7.127566667,384.3245221,39264.87045
cmp.3766,,7.127566667,773.6519778,4670196.732
cmp.3768,,7.136483333,783.6362808,3376249.212
cmp.3771,,7.136483333,456.3314041,8930.648785
cmp.3769,,7.136483333,795.6338872,702495.5132
cmp.3770,,7.136483333,100.1116667,46.08502024
cmp.3772,,7.14095,771.6364809,1087914.71
cmp.3773,,7.14985,174.1276628,4795.793522
cmp.3775,,7.158766667,793.6180828,217472.6488
cmp.3776,,7.158766667,769.6199255,47990.79555
cmp.3777,,7.158766667,795.1275355,21779.88057
cmp.3774,,7.158766667,759.6362055,13386372.61
cmp.3778,,7.158766667,759.0813136,7560.1083
cmp.3780,,7.163233333,86.09708311,199026.8623
cmp.3783,,7.163233333,760.1845929,8653.449393
cmp.3782,,7.163233333,371.3167967,32081.67611
cmp.3781,,7.163233333,781.6183045,2509881.971
cmp.3786,,7.167683333,482.2187258,37519.63158
cmp.3785,,7.167683333,329.1419544,30841.04656
cmp.3784,,7.167683333,757.6206908,6687033.619
cmp.3787,,7.1766,779.6028691,1436822.808
cmp.3788,,7.1766,734.6234831,301324.1184
cmp.3790,,7.181066667,755.6042102,794338.8219
cmp.3791,,7.181066667,330.2635458,11324.09514
cmp.3789,,7.181066667,176.0657066,171547.7642
cmp.3794,,7.185516667,124.1122418,3865.631579
cmp.3793,,7.185516667,340.2479667,47170.1002
cmp.3792,,7.185516667,777.5870245,151519.5243
cmp.3797,,7.189983333,159.1126933,4142.451417
cmp.3796,,7.189983333,397.1295136,30154.07895
cmp.3795,,7.189983333,312.0401948,51872.04352
cmp.3798,,7.194433333,745.620799,1442794.638
cmp.3802,,7.194433333,499.1688354,4912.8917
cmp.3799,,7.194433333,279.1588704,46047.86437
cmp.3800,,7.194433333,100.1117059,82.07793522
cmp.3801,,7.194433333,118.12299,1806.226721
cmp.3805,,7.20335,767.6025999,300718.5385
cmp.3806,,7.20335,765.5869548,92151.15891
cmp.3803,,7.20335,74.09721352,257059.003
cmp.3804,,7.20335,743.6052527,374988.8907
cmp.3807,,7.207816667,720.607977,13784.08704
cmp.3808,,7.207816667,767.0965186,15109.45648
cmp.3810,,7.216733333,114.0906703,117.1700405
cmp.3809,,7.216733333,787.6024142,81118.74899
cmp.3811,,7.221183333,328.2478701,73642.88259
cmp.3812,,7.2301,753.586889,4217673.865
cmp.3815,,7.23455,170.096383,2596.472672
cmp.3813,,7.23455,731.6049586,19793962.57
cmp.3814,,7.23455,357.3011206,45731.4585
cmp.3817,,7.239016667,753.0806174,61611.61437
cmp.3818,,7.239016667,732.1262805,27653.37348
cmp.3816,,7.239016667,707.5929702,377220.1265
cmp.3819,,7.239016667,117.1388607,2485.90081
cmp.3824,,7.243466667,769.5599542,40143.42611
cmp.3825,,7.243466667,731.0887304,14122.8917
cmp.3823,,7.243466667,302.1958857,16942.49798
cmp.3827,,7.243466667,114.0906195,140.3512146
cmp.3826,,7.243466667,100.1116777,129.8582996
cmp.3820,,7.243466667,751.5714885,2830806.175
cmp.3822,,7.243466667,749.5557014,334629.7561
cmp.3821,,7.243466667,727.5727332,2226721.902
cmp.3832,,7.247933333,118.1228918,1083.577935
cmp.3833,,7.247933333,173.2012672,1648.61336
cmp.3829,,7.247933333,115.1232464,11780.85121
cmp.3828,,7.247933333,729.58946,12948364.64
cmp.3831,,7.247933333,338.2316295,7585.699393
cmp.3830,,7.247933333,175.0899935,4682.307692
cmp.3834,,7.252383333,130.0499827,1062.687247
cmp.3836,,7.25685,767.5443275,16169.89474
cmp.3835,,7.25685,174.0137304,1322.624494
cmp.3839,,7.2613,194.0246583,62.0840081
cmp.3838,,7.2613,192.1594735,5868.628543
cmp.3843,,7.265766667,738.561796,64242.84413
cmp.3840,,7.265766667,739.5707875,554394.25
cmp.3842,,7.265766667,116.1072593,4735.460526
cmp.3841,,7.265766667,740.0729696,48803.18016
cmp.3844,,7.270216667,717.5894112,2785888.354
cmp.3846,,7.270216667,143.1542521,29184.14069
cmp.3845,,7.270216667,134.1175451,70822.83198
cmp.3847,,7.274683333,104.1064659,39.23279352
cmp.3851,,7.2836,114.0905528,73.0951417
cmp.3850,,7.2836,715.573534,543772.1589
cmp.3852,,7.28805,104.0532914,6940.606275
cmp.3853,,7.296966667,685.5639178,25764.15688
cmp.3854,,7.301416667,86.09708647,199355.4221
cmp.3855,,7.301416667,703.0867764,103937.7571
cmp.3856,,7.301416667,133.103829,1125.674089
cmp.3859,,7.305883333,343.7871544,77767.82895
cmp.3858,,7.305883333,726.0569343,358858.334
cmp.3860,,7.305883333,741.5291951,371877.5739
cmp.3857,,7.305883333,725.5556768,18700931.05
cmp.3862,,7.310333333,184.0732346,907720.4706
cmp.3863,,7.310333333,343.2854809,217154.7379
cmp.3861,,7.310333333,703.5738511,102344039.7
cmp.3864,,7.3148,678.5610932,57478.96862
cmp.3865,,7.3148,104.1065297,47.43623482
cmp.3867,,7.31925,704.0693746,292189.0202
cmp.3866,,7.31925,314.2321653,498484.5051
cmp.3868,,7.323716667,133.103765,120.0131579
cmp.3869,,7.328166667,701.5583029,15632146.65
cmp.3870,,7.337083333,723.5400491,3329071.565
cmp.3871,,7.34155,719.5690189,293922.2874
cmp.3874,,7.346,739.5119403,21548.3087
cmp.3872,,7.346,689.5585103,4698985.301
cmp.3873,,7.346,302.1958438,11005.72672
cmp.3875,,7.350466667,247.1439175,403488.4929
cmp.3877,,7.350466667,719.0495058,10961.88968
cmp.3876,,7.350466667,711.5398801,1115155.391
cmp.3880,,7.354916667,717.5523991,57634.63866
cmp.3879,,7.354916667,687.5434025,130147.7753
cmp.3878,,7.354916667,188.0704538,41549.83401
cmp.3883,,7.359383333,709.5242338,29903.11336
cmp.3882,,7.359383333,173.2012283,4544.107287
cmp.3881,,7.359383333,386.2898015,5910.024291
cmp.3885,,7.363833333,112.1124136,3121.010121
cmp.3887,,7.3683,95.04970074,1226.093117
cmp.3886,,7.3683,130.1088045,33053.73178
cmp.3889,,7.37275,111.0920408,40238.17611
cmp.3888,,7.37275,675.5428605,6836239.532
cmp.3892,,7.377216667,285.0997875,17279.75709
cmp.3893,,7.377216667,100.111693,17.17004049
cmp.3890,,7.377216667,269.1257862,121093.4787
cmp.3891,,7.377216667,721.5839236,62120.69332
cmp.3895,,7.381666667,329.269903,12908.82591
cmp.3894,,7.381666667,152.047217,50487.2085
cmp.3898,,7.386116667,175.0900294,7388.629555
cmp.3899,,7.386116667,713.49832,20018.65992
cmp.3896,,7.386116667,154.0442687,13904.1832
cmp.3897,,7.386116667,712.0416678,33508.80466
cmp.3902,,7.390583333,73.07684122,696.284413
cmp.3901,,7.390583333,107.0706687,1308.559717
cmp.3900,,7.390583333,279.1588878,28853.98988
cmp.3904,,7.395033333,169.1697424,19908.62854
cmp.3905,,7.395033333,203.223073,2190.785425
cmp.3909,,7.3995,171.1853893,19626.31073
cmp.3910,,7.3995,312.0402987,23785.15688
cmp.3906,,7.3995,673.5272141,437434.6134
cmp.3908,,7.3995,779.5274475,167101.4889
cmp.3907,,7.3995,791.5277386,427053.9767
cmp.3912,,7.40395,608.4646109,7746.010121
cmp.3911,,7.40395,159.1127106,6518.91498
cmp.3914,,7.408416667,407.1156599,9033.952429
cmp.3913,,7.408416667,661.5272741,63376.42713
cmp.3916,,7.417333333,435.2524479,3906.114372
cmp.3915,,7.417333333,115.1232583,8643.375506
cmp.3918,,7.421783333,300.2168386,7510.212551
cmp.3917,,7.421783333,647.5115913,42476.77328
cmp.3919,,7.42625,102.1282019,59115.06579
cmp.3923,,7.42625,90.97490702,49.5708502
cmp.3924,,7.42625,88.1119976,89.09109312
cmp.3925,,7.42625,743.5658974,17718.87854
cmp.3926,,7.42625,630.4461851,9759.109312
cmp.3927,,7.42625,170.0964333,2042.427126
cmp.3920,,7.42625,442.2600076,70974.17105
cmp.3921,,7.42625,428.2445239,47574.70951
cmp.3922,,7.42625,114.1280502,6753.821862
cmp.3930,,7.4307,683.5091111,61381.51619
cmp.3931,,7.4307,741.5505055,19807.7247
cmp.3928,,7.4307,697.524654,2951582.906
cmp.3932,,7.4307,132.1005955,48.09919028
cmp.3929,,7.4307,765.5119625,1107277.136
cmp.3936,,7.435166667,88.11272305,3445.619433
cmp.3935,,7.435166667,763.4962906,136511.7419
cmp.3937,,7.435166667,217.1044557,14936.66296
cmp.3938,,7.435166667,751.4962381,20963.03239
cmp.3939,,7.435166667,157.0835244,1885.289474
cmp.3933,,7.435166667,793.5431758,1343589.653
cmp.3934,,7.435166667,695.5089936,325474.416
cmp.3940,,7.439616667,202.1800004,142140.416
cmp.3941,,7.448533333,509.2848854,4113.564777
cmp.3942,,7.45745,669.4934933,186168.1791
cmp.3943,,7.461916667,143.0677994,1289578.39
cmp.3944,,7.466366667,737.48038,93814.12045
cmp.3946,,7.470816667,218.1514847,54728.86437
cmp.3945,,7.470816667,310.2006223,137797.0759
cmp.3947,,7.475283333,413.265741,161357.2986
cmp.3948,,7.475283333,220.1668808,34810.26113
cmp.3949,,7.475283333,199.9906919,21910.23684
cmp.3950,,7.479733333,236.0713585,1803302.156
cmp.3951,,7.479733333,645.2590801,60544.73482
cmp.3957,,7.4842,132.0032465,37827.01619
cmp.3960,,7.4842,226.9423179,8510.961538
cmp.3955,,7.4842,736.8563058,1403512.173
cmp.3956,,7.4842,277.0979493,215981.7945
cmp.3954,,7.4842,770.8499667,8511604.914
cmp.3953,,7.4842,702.8626306,9552344.373
cmp.3958,,7.4842,737.3582119,297890.917
cmp.3952,,7.4842,634.8752712,9134262.549
cmp.3959,,7.4842,90.9995482,5113.334008
cmp.3963,,7.48865,158.963993,6270709.448
cmp.3962,,7.48865,90.97724525,3200055.156
cmp.3968,,7.48865,294.9386452,2426559.443
cmp.3966,,7.48865,498.9009074,10737231.66
cmp.3961,,7.48865,226.9512569,33525383.27
cmp.3967,,7.48865,566.888169,9837242.157
cmp.3965,,7.48865,362.9259171,11533824.68
cmp.3964,,7.48865,430.9134838,17357056.91
cmp.3969,,7.493116667,668.8691039,544660.4798
cmp.3970,,7.493116667,771.3519214,344763.4302
cmp.3971,,7.493116667,304.0587281,76300.30364
cmp.3972,,7.493116667,703.3643571,193113.4899
cmp.3973,,7.493116667,669.3705382,91996.69737
cmp.3975,,7.497566667,254.0818196,26822.54757
cmp.3976,,7.502033333,185.1146182,131113.9342
cmp.3977,,7.551066667,227.0400945,11427.667
cmp.3978,,7.551066667,164.0680658,16349.63765
cmp.3979,,7.555516667,157.0835759,1401.796559
cmp.3981,,7.559983333,376.1703067,28408.37449
cmp.3980,,7.559983333,308.1829609,51097.90385
cmp.3983,,7.564433333,302.1959518,25331.94534
cmp.3982,,7.564433333,286.2009834,519179.4636
cmp.3984,,7.577816667,90.97497987,331.6619433
cmp.3986,,7.582283333,598.3451922,10844.65385
cmp.3985,,7.582283333,100.1116463,4.146761134
cmp.3987,,7.586733333,110.0968167,25770.52834
cmp.3988,,7.586733333,741.5509981,33490.76012
cmp.3990,,7.59565,594.4854097,47097.89777
cmp.3989,,7.59565,637.961654,131840.9433
cmp.3992,,7.6001,216.0956822,245.3228745
cmp.3993,,7.6001,705.9489161,94491.53543
cmp.3991,,7.6001,569.9743994,183654.7702
cmp.3994,,7.6001,616.4672105,36418.51316
cmp.3995,,7.604566667,501.9870368,400450.9909
cmp.3998,,7.604566667,773.9362693,81782.09514
cmp.3996,,7.604566667,433.9996445,281226.5617
cmp.3997,,7.604566667,366.0121979,117082.3998
cmp.3999,,7.609016667,163.0533735,54636.99089
cmp.4003,,7.613483333,216.0935408,1037.62753
cmp.4000,,7.613483333,162.0500339,1010147.483
cmp.4001,,7.613483333,298.0247439,1461059.831
cmp.4002,,7.613483333,230.0374346,97988.44838
cmp.4005,,7.617933333,119.0898559,31392.50304
cmp.4004,,7.617933333,72.08160384,122155.75
cmp.4006,,7.617933333,530.3581136,37463.5587
cmp.4009,,7.6224,505.0731821,80238.58907
cmp.4012,,7.6224,780.5508598,111845.7014
cmp.4008,,7.6224,152.0472256,53819.47166
cmp.4010,,7.6224,437.0858034,53668.9504
cmp.4011,,7.6224,508.3762396,62029.32692
cmp.4007,,7.6224,301.1108134,63328.32794
cmp.4015,,7.62685,573.0605007,105223.3249
cmp.4016,,7.62685,782.566897,125482.5516
cmp.4014,,7.62685,170.1002061,74147.55263
cmp.4018,,7.62685,576.1468565,13552.333
cmp.4013,,7.62685,369.0982458,325523.9737
cmp.4017,,7.62685,641.0480034,26271.91498
cmp.4021,,7.6313,658.3085317,28123.15385
cmp.4022,,7.6313,644.1338565,13882.78644
cmp.4020,,7.6313,440.1717821,25043.52834
cmp.4019,,7.6313,377.148853,38906.90789
cmp.4027,,7.635766667,682.438955,20935.18016
cmp.4028,,7.635766667,169.0942001,4858.191296
cmp.4025,,7.635766667,80.13173383,11765.61032
cmp.4026,,7.635766667,319.1650653,17805.49291
cmp.4024,,7.635766667,306.0749229,93141.72672
cmp.4029,,7.640216667,614.4515653,55219.50506
cmp.4030,,7.640216667,753.4008974,25443.97672
cmp.4033,,7.645616667,118.12286,17391.32996
cmp.4031,,7.645616667,685.4132639,91958.77632
cmp.4032,,7.645616667,592.4697425,110464.0486
cmp.4035,,7.650083333,758.5687527,196295.0881
cmp.4036,,7.650083333,760.5827242,65059.29453
cmp.4034,,7.650083333,148.0967557,22663.92105
cmp.4037,,7.654533333,142.0862601,104528.1225
cmp.4038,,7.659,614.3399386,1180174.523
cmp.4039,,7.659,786.59925,40261.81579
cmp.4043,,7.66345,642.3710977,20967.48178
cmp.4041,,7.66345,682.3273367,173264.2733
cmp.4042,,7.66345,528.3426125,26717.62348
cmp.4040,,7.66345,506.3604174,110944.4757
cmp.4044,,7.667916667,552.4024377,103894.1872
cmp.4045,,7.667916667,574.3841571,64104.70648
cmp.4046,,7.672366667,281.1722818,9180.366397
cmp.4050,,7.681283333,100.1115729,2.898785425
cmp.4049,,7.681283333,636.3244858,47857.69636
cmp.4047,,7.681283333,566.3213963,284670.5648
cmp.4048,,7.681283333,634.3086056,149968.0648
cmp.4052,,7.685733333,88.11274489,3940.379555
cmp.4051,,7.685733333,332.2428832,65379.01822
cmp.4053,,7.6902,566.4542078,29208.59615
cmp.4054,,7.69465,640.3553581,22090.42105
cmp.4058,,7.699116667,185.1173958,1276.160931
cmp.4057,,7.699116667,680.3118462,30146.92206
cmp.4059,,7.699116667,660.3241249,11971.84109
cmp.4056,,7.699116667,172.0942533,25723.2085
cmp.4055,,7.699116667,612.3242513,290496.2075
cmp.4063,,7.703566667,216.0952558,4541.939271
cmp.4062,,7.703566667,594.3529848,37366.51316
cmp.4061,,7.703566667,592.3373716,91885.39474
cmp.4064,,7.708033333,570.3148087,29915.47267
cmp.4066,,7.712483333,502.3266446,103923.084
cmp.4065,,7.712483333,572.3700988,209443.0192
cmp.4067,,7.712483333,128.068327,22470.39372
cmp.4070,,7.71695,658.308611,40160.45951
cmp.4068,,7.71695,550.3865915,214259.8623
cmp.4069,,7.71695,105.9541267,7782.67915
cmp.4071,,7.7214,538.3865125,67997.39575
cmp.4072,,7.725866667,590.3212824,285117.6235
cmp.4074,,7.725866667,564.4383632,23893.51721
cmp.4073,,7.725866667,106.0866762,32205.87449
cmp.4076,,7.734783333,750.3144876,70097.38765
cmp.4075,,7.734783333,480.344633,558532.5304
cmp.4077,,7.739233333,279.1588593,8185.726721
cmp.4081,,7.7437,105.1136886,1159.94332
cmp.4078,,7.7437,242.9252368,82185.30567
cmp.4079,,7.7437,588.3426663,17762.24393
cmp.4080,,7.7437,266.151466,7405.537449
cmp.4083,,7.74815,174.9379942,12163.27733
cmp.4082,,7.74815,570.3554375,431759.167
cmp.4087,,7.752616667,260.8972619,22960.77935
cmp.4084,,7.752616667,546.3537147,5194430.898
cmp.4086,,7.752616667,548.3714319,63731.62045
cmp.4085,,7.752616667,568.3391701,1430474.698
cmp.4089,,7.761533333,586.3109207,32616.39575
cmp.4090,,7.761533333,410.848006,24836.86842
cmp.4088,,7.761533333,113.107689,67456.18117
cmp.4094,,7.765983333,698.3011484,33149.83097
cmp.4093,,7.765983333,608.3124364,117969.4757
cmp.4092,,7.765983333,606.2950568,527925.7247
cmp.4091,,7.765983333,258.8991311,183324.5951
cmp.4095,,7.765983333,494.8095471,38110.56377
cmp.4097,,7.770433333,630.313927,502609.7055
cmp.4098,,7.770433333,527.3797736,102260.665
cmp.4096,,7.770433333,524.3710319,24208680.97
cmp.4099,,7.7749,586.3264524,64306.61235
cmp.4100,,7.7749,524.0549691,57198.48178
cmp.4102,,7.77935,524.6865061,43610.37753
cmp.4101,,7.77935,714.2752,79113.01417
cmp.4103,,7.77935,73.07682682,8218.824899
cmp.4106,,7.783816667,280.1542102,50403.45344
cmp.4105,,7.783816667,548.3695295,72344.54251
cmp.4104,,7.783816667,562.3267547,12443616.75
cmp.4107,,7.788266667,646.2883409,787422.832
cmp.4110,,7.792733333,426.8219738,86716.42004
cmp.4108,,7.792733333,730.249596,102049.497
cmp.4109,,7.792733333,650.2829997,55623.35223
cmp.4111,,7.792733333,342.8605205,44295.80162
cmp.4113,,7.797183333,668.2736417,11843.72166
cmp.4114,,7.797183333,192.910113,18866.22571
cmp.4112,,7.797183333,586.3078916,42576.95243
cmp.4115,,7.80165,104.1074412,2031675.201
cmp.4116,,7.80165,274.8729506,643307.7672
cmp.4117,,7.80165,190.9118102,156597.5557
cmp.4120,,7.80165,510.7834498,88046.58401
cmp.4121,,7.80165,201.0885866,15736.73482
cmp.4118,,7.80165,276.8711409,134348.9848
cmp.4119,,7.80165,130.0863291,58002.25
cmp.4144,,7.8061,610.7182675,48740.0496
cmp.4139,,7.8061,374.8082838,81993.32186
cmp.4128,,7.8061,208.8839309,165243.0354
cmp.4132,,7.8061,542.7311062,409563.5283
cmp.4133,,7.8061,526.757234,178631.3381
cmp.4127,,7.8061,292.8449188,318540.9393
cmp.4145,,7.8061,360.8322119,22365.65283
cmp.4142,,7.8061,528.7552732,66921.88462
cmp.4143,,7.8061,444.7936998,49435.48381
cmp.4129,,7.8061,584.3121674,930257.1053
cmp.4130,,7.8061,458.7697439,305344.8381
cmp.4131,,7.8061,442.7957458,162634.4322
cmp.4137,,7.8061,124.9227841,142762.5385
cmp.4122,,7.8061,122.9247025,944986.2136
cmp.4138,,7.8061,358.8343459,104970.5182
cmp.4141,,7.8061,460.7676128,118255.9706
cmp.4146,,7.8061,594.7444758,25889.53543
cmp.4135,,7.8061,122.9597154,2517.911943
cmp.4124,,7.8061,290.8468827,1123125.022
cmp.4134,,7.8061,666.2564233,144786.5962
cmp.4126,,7.8061,582.2951403,2910733.216
cmp.4140,,7.8061,544.7292621,190220.0172
cmp.4136,,7.8061,429.2401094,51393.2834
cmp.4125,,7.8061,544.3390521,6567636.209
cmp.4123,,7.8061,206.8857941,769822.6437
cmp.4147,,7.810566667,252.0452788,287851.6083
cmp.4148,,7.810566667,294.8430874,25783.2004
cmp.4149,,7.819483333,644.2724944,560518.2874
cmp.4151,,7.819483333,728.2335967,71683.19939
cmp.4150,,7.819483333,176.128066,28466.65587
cmp.4152,,7.823933333,560.3110355,9318651.957
cmp.4153,,7.83285,522.3554663,16733919.45
cmp.4154,,7.83285,628.2984723,271969.0243
cmp.4155,,7.83285,712.2595709,43301.76721
cmp.4156,,7.837316667,548.3108893,554163.0881
cmp.4157,,7.841766667,261.9278459,8178.461538
cmp.4160,,7.846233333,726.2171257,16358.69332
cmp.4158,,7.846233333,510.3553113,1120431.477
cmp.4161,,7.846233333,104.0791588,2146.370445
cmp.4159,,7.846233333,320.0753427,32855.7581
cmp.4162,,7.846233333,223.9720509,28161.43927
cmp.4163,,7.850683333,580.2792497,180715.2338
cmp.4164,,7.855133333,245.9540579,7493.731781
cmp.4166,,7.8596,179.9822435,19485.86538
cmp.4167,,7.8596,207.9982097,21352.49595
cmp.4165,,7.8596,642.2563698,296562.7692
cmp.4168,,7.86405,282.119365,43167.05466
cmp.4170,,7.872966667,626.2828224,224097.1336
cmp.4171,,7.877433333,618.2564953,1042810.143
cmp.4172,,7.877433333,702.2179047,78710.29757
cmp.4173,,7.881883333,558.2952459,9634851.93
cmp.4174,,7.881883333,195.9771857,68944.12753
cmp.4175,,7.881883333,495.327251,32041.39777
cmp.4176,,7.88635,130.0499303,22209.40385
cmp.4177,,7.88635,686.2430938,87334.167
cmp.4179,,7.88635,150.1124473,90880.1498
cmp.4178,,7.88635,180.0031992,57422.95142
cmp.4180,,7.8908,520.3396012,24301681.84
cmp.4181,,7.8908,164.1281059,17363.60628
cmp.4182,,7.8908,610.308433,46807.73684
cmp.4184,,7.895266667,602.2826746,1067061.225
cmp.4185,,7.895266667,508.3401218,177392.2095
cmp.4186,,7.895266667,478.3286778,151500.8644
cmp.4183,,7.895266667,542.3217495,2710956.834
cmp.4187,,7.899716667,534.2953222,34568822.28
cmp.4189,,7.899716667,214.0083112,17521.68522
cmp.4188,,7.899716667,184.0731444,170728.9868
cmp.4190,,7.899716667,124.9998253,5508.772267
cmp.4191,,7.904183333,510.3925545,139137.5648
cmp.4192,,7.904183333,670.2699054,45176.52328
cmp.4193,,7.904183333,691.308963,37521.39271
cmp.4200,,7.908633333,332.1205733,40075.98279
cmp.4199,,7.908633333,502.3294435,13576.88259
cmp.4196,,7.908633333,499.3480966,408558.2136
cmp.4201,,7.908633333,207.2066267,12972.62551
cmp.4194,,7.908633333,496.3395165,94329343.86
cmp.4198,,7.908633333,599.4382854,142596.5283
cmp.4195,,7.908633333,86.09708476,35957.51215
cmp.4202,,7.908633333,534.6208477,48087.50405
cmp.4197,,7.908633333,496.6354483,62625.41194
cmp.4208,,7.91755,129.1023387,12489.38563
cmp.4203,,7.91755,518.3216314,10840495.11
cmp.4207,,7.91755,74.0608419,14935.19433
cmp.4206,,7.91755,102.0554349,43526.20951
cmp.4205,,7.91755,496.0537464,62106.67713
cmp.4210,,7.922016667,586.3084952,723641.6862
cmp.4213,,7.930916667,164.0292978,29965.34008
cmp.4212,,7.930916667,675.3356334,139568.4666
cmp.4211,,7.930916667,496.6391662,21939.54757
cmp.4214,,7.935383333,304.2115795,144313.2713
cmp.4215,,7.939833333,546.3334436,100616.0577
cmp.4218,,7.9443,659.3614752,150725.0071
cmp.4217,,7.9443,508.3760407,577530.9079
cmp.4219,,7.94875,556.2792439,135489.6852
cmp.4220,,7.957666667,116.1072876,20383.13866
cmp.4221,,7.962133333,494.3239583,3966876.756
cmp.4222,,7.962133333,181.9614675,11809.77126
cmp.4224,,7.966583333,530.3580025,25543.1083
cmp.4225,,7.966583333,165.9876622,18570.09211
cmp.4229,,7.97105,645.345979,55630.96761
cmp.4228,,7.97105,100.1116894,705.5516194
cmp.4227,,7.97105,661.3199725,50892.61741
cmp.4226,,7.97105,120.1021428,24959.59109
cmp.4230,,7.97105,88.03996453,3796.945344
cmp.4235,,7.9755,150.0137046,20107.28239
cmp.4234,,7.9755,677.2932394,10086.09615
cmp.4231,,7.9755,532.2797732,1498090.39
cmp.4232,,7.9755,482.3239992,781729.2389
cmp.4233,,7.9755,516.306078,700060.1913
cmp.4237,,7.984416667,600.2668063,16928.56883
cmp.4236,,7.984416667,520.2804045,276995.8947
cmp.4238,,7.993333333,90.97725934,15023.28644
cmp.4239,,7.9978,584.2924797,34548.88462
cmp.4242,,8.006716667,136.0968637,4283.409919
cmp.4240,,8.006716667,580.2434823,34547.03138
cmp.4241,,8.006716667,492.3086905,24741.2915
cmp.4243,,8.011166667,142.0862637,27889.27733
cmp.4245,,8.015616667,429.2400183,19945.25709
cmp.4247,,8.015616667,84.91193427,9442.532389
cmp.4246,,8.015616667,105.1118345,4.658906883
cmp.4248,,8.020083333,504.3057236,139297.3674
cmp.4249,,8.029,482.3603108,1000619.938
cmp.4250,,8.029,520.3166732,174815.2217
cmp.4251,,8.03345,627.3351867,62189.93219
cmp.4253,,8.037916667,202.1185983,83873.31984
cmp.4252,,8.037916667,504.342248,307363.0415
cmp.4256,,8.042366667,318.190878,4322.378543
cmp.4257,,8.042366667,740.3800455,34561.41498
cmp.4254,,8.042366667,90.09196926,12046.80466
cmp.4255,,8.042366667,697.3381261,66626.40587
cmp.4258,,8.046833333,506.2642796,1014601.893
cmp.4259,,8.046833333,615.3713914,83711.92206
cmp.4260,,8.046833333,574.2511779,11448.19332
cmp.4261,,8.051283333,468.308334,2199055.493
cmp.4262,,8.051283333,629.3507778,472105.5891
cmp.4263,,8.051283333,329.0096186,29883.12449
cmp.4276,,8.05575,105.9551584,115.6184211
cmp.4277,,8.05575,662.0976115,8830.783401
cmp.4270,,8.05575,558.2767162,18928.08097
cmp.4271,,8.05575,617.2934128,40104.85628
cmp.4278,,8.05575,181.9615732,1098.315789
cmp.4268,,8.05575,372.0517848,41455.91093
cmp.4269,,8.05575,200.128035,31157.56883
cmp.4272,,8.05575,646.1241075,46635.69433
cmp.4273,,8.05575,689.1663633,40547.78947
cmp.4266,,8.05575,149.9927378,30552.86336
cmp.4274,,8.05575,535.0949649,29363.52227
cmp.4264,,8.05575,165.9666641,44313.5334
cmp.4267,,8.05575,645.3252298,128360.5709
cmp.4275,,8.05575,646.3285745,2650.27834
cmp.4265,,8.05575,512.3345894,259008.8016
cmp.4291,,8.0602,91.05891863,7851.022267
cmp.4287,,8.0602,467.1076417,35673.63968
cmp.4285,,8.0602,313.0355275,61426.72773
cmp.4288,,8.0602,578.1370089,44141.3168
cmp.4281,,8.0602,134.0188652,82175.44534
cmp.4280,,8.0602,490.2902658,1016208.462
cmp.4282,,8.0602,356.077795,191672.9565
cmp.4283,,8.0602,601.3196277,256457.2196
cmp.4284,,8.0602,550.2903259,151004.0435
cmp.4286,,8.0602,131.117976,17696.44332
cmp.4290,,8.0602,669.305103,24447.77429
cmp.4289,,8.0602,653.3509329,62371.43117
cmp.4293,,8.064666667,155.0815303,8216.441296
cmp.4292,,8.064666667,245.0482655,31489.21559
cmp.4294,,8.069116667,216.0940058,679.5242915
cmp.4295,,8.069116667,758.5685975,305013.9211
cmp.4296,,8.069116667,760.5827396,66644.0668
cmp.4297,,8.069116667,316.1755587,4672.786437
cmp.4299,,8.073583333,105.0451942,619.7702429
cmp.4298,,8.073583333,534.316652,90202.88462
cmp.4300,,8.0825,138.0549279,45572.71862
cmp.4301,,8.08695,156.0168885,19503.40992
cmp.4303,,8.095866667,140.0429917,5349.473684
cmp.4302,,8.095866667,435.056877,24030.39777
