Compound_ID,MZ,RT,Intensity,Metabolite
9.42_231.0651m/z,231.0651,9.42,28427.38,
2.33_231.0722m/z,231.0722,2.33,197145.54,
1.97_231.0723m/z,231.0723,1.97,266887.06,
3.44_231.0723m/z,231.0723,3.44,7591.12,
5.73_231.0837m/z,231.0837,5.73,26459.9,
1.73_231.0862m/z,231.0862,1.73,1505.85,
4.35_231.0974m/z,231.0974,4.35,950.34,
4.22_231.0978m/z,231.0978,4.22,813.46,
4.18_231.1012m/z,231.1012,4.18,896.46,
3.16_231.1013m/z,231.1013,3.16,2123.33,
3.73_231.1014m/z,231.1014,3.73,484.26,
1.72_231.1014m/z,231.1014,1.72,377.85,
0.36_231.1159m/z,231.1159,0.36,20617.52,
4.91_231.1336m/z,231.1336,4.91,252.14,
3.53_231.1378m/z,231.1378,3.53,23.54,
3.62_231.1379m/z,231.1379,3.62,55.6,
3.68_231.1383m/z,231.1383,3.68,12.26,
3.63_231.1392m/z,231.1392,3.63,5.53,
8.06_231.1450m/z,231.145,8.06,3934.04,
2.33_231.1588m/z,231.1588,2.33,273.84,
9.54_231.1596m/z,231.1596,9.54,4460.68,
5.94_231.1701m/z,231.1701,5.94,74472.07,
10.19_231.1701m/z,231.1701,10.19,5720.41,
1.88_231.1702m/z,231.1702,1.88,1285.35,
7.00_231.1703m/z,231.1703,7,526.97,
1.73_231.1743m/z,231.1743,1.73,6277.38,
1.93_231.1779m/z,231.1779,1.93,28.56,
1.10_232.0272m/z,232.0272,1.1,231977.42,
3.00_232.0273m/z,232.0273,3,37.61,
2.00_232.0434m/z,232.0434,2,2933.44,
4.40_232.0637m/z,232.0637,4.4,6022.16,
1.01_232.0638m/z,232.0638,1.01,45,
2.34_232.0642m/z,232.0642,2.34,69.87,
6.50_232.0699m/z,232.0699,6.5,106.97,
6.37_232.0700m/z,232.07,6.37,196.26,
3.03_232.0967m/z,232.0967,3.03,544.66,
2.51_232.1180m/z,232.118,2.51,14284.09,
1.76_232.1331m/z,232.1331,1.76,14865.54,
8.05_232.1542m/z,232.1542,8.05,555627.59,
2.31_232.1905m/z,232.1905,2.31,4656.16,
1.93_232.1906m/z,232.1906,1.93,8566.5,
5.80_232.2058m/z,232.2058,5.8,2898.46,
7.51_232.9172m/z,232.9172,7.51,9577.28,
8.73_232.9279m/z,232.9279,8.73,38884.89,
0.99_232.9854m/z,232.9854,0.99,2927.24,
1.08_232.9854m/z,232.9854,1.08,1049.39,
7.95_233.0356m/z,233.0356,7.95,25991.2,
1.80_233.0376m/z,233.0376,1.8,69.54,
5.19_233.0630m/z,233.063,5.19,34330.79,
4.64_233.0630m/z,233.063,4.64,54813.52,
5.82_233.0631m/z,233.0631,5.82,2.54,
5.75_233.0631m/z,233.0631,5.75,5.28,
5.71_233.0632m/z,233.0632,5.71,2.98,
1.91_233.0784m/z,233.0784,1.91,2028.02,
7.61_233.0784m/z,233.0784,7.61,3856.88,
3.51_233.0825m/z,233.0825,3.51,1809.66,
3.13_233.0919m/z,233.0919,3.13,2356.98,
2.29_233.1169m/z,233.1169,2.29,544.33,
3.42_233.1534m/z,233.1534,3.42,130.02,
2.60_233.1534m/z,233.1534,2.6,35952.37,
2.34_233.1534m/z,233.1534,2.34,5404.41,
1.94_233.1535m/z,233.1535,1.94,11717.77,
1.66_233.1536m/z,233.1536,1.66,211.9,
1.92_233.1746m/z,233.1746,1.92,4522.95,
2.52_233.1857m/z,233.1857,2.52,904.98,
5.84_233.1898m/z,233.1898,5.84,7835.75,
5.76_233.1898m/z,233.1898,5.76,4612.12,
1.62_233.1899m/z,233.1899,1.62,7780.14,
1.69_233.2262m/z,233.2262,1.69,11617.13,
8.38_234.0016m/z,234.0016,8.38,756.04,
1.10_234.0230m/z,234.023,1.1,8393.53,
2.06_234.0429m/z,234.0429,2.06,85.94,
2.96_234.0429m/z,234.0429,2.96,46493.63,
1.02_234.0794m/z,234.0794,1.02,1481.42,
1.06_234.0794m/z,234.0794,1.06,681,
5.09_234.0846m/z,234.0846,5.09,2104.44,
2.56_234.0971m/z,234.0971,2.56,34656.75,
2.29_234.1335m/z,234.1335,2.29,5814.82,
6.01_234.1486m/z,234.1486,6.01,432.48,
2.30_234.1853m/z,234.1853,2.3,103.44,
4.33_234.2214m/z,234.2214,4.33,2350.76,
0.96_234.9646m/z,234.9646,0.96,1653.3,
1.84_235.0534m/z,235.0534,1.84,334.64,
1.20_235.0744m/z,235.0744,1.2,258.34,
6.00_235.0786m/z,235.0786,6,752.47,
4.94_235.0922m/z,235.0922,4.94,1698.84,
4.64_235.0922m/z,235.0922,4.64,572.63,
2.55_235.1072m/z,235.1072,2.55,2879.68,
2.29_235.1177m/z,235.1177,2.29,2749.54,
1.96_235.1181m/z,235.1181,1.96,1872.68,
3.92_235.1187m/z,235.1187,3.92,899.5,
3.85_235.1188m/z,235.1188,3.85,1443.1,
3.64_235.1326m/z,235.1326,3.64,4481.57,
1.73_235.1327m/z,235.1327,1.73,4356.03,
1.93_235.1327m/z,235.1327,1.93,1931.36,
1.92_235.1538m/z,235.1538,1.92,5838.06,
9.03_235.1650m/z,235.165,9.03,170922.37,
5.84_235.1690m/z,235.169,5.84,1581.79,
2.41_235.1691m/z,235.1691,2.41,735.55,
1.92_235.1691m/z,235.1691,1.92,7175.5,
1.78_235.1691m/z,235.1691,1.78,6501.23,
1.65_235.1692m/z,235.1692,1.65,2831.12,
6.25_235.1802m/z,235.1802,6.25,20204.05,
1.92_235.1902m/z,235.1902,1.92,12670.49,
1.66_235.2055m/z,235.2055,1.66,46418.54,
1.61_235.2419m/z,235.2419,1.61,6936.92,
3.27_236.0157m/z,236.0157,3.27,97.75,
8.43_236.0405m/z,236.0405,8.43,4954.58,
1.62_236.0594m/z,236.0594,1.62,2774.75,
0.99_236.0594m/z,236.0594,0.99,518.01,
0.36_236.0704m/z,236.0704,0.36,584.61,
7.36_236.0714m/z,236.0714,7.36,60176.16,
2.27_236.1029m/z,236.1029,2.27,1499.67,
1.64_236.1136m/z,236.1136,1.64,8918.18,
9.38_236.1490m/z,236.149,9.38,442.9,
0.85_236.1620m/z,236.162,0.85,2583.56,
1.85_236.2006m/z,236.2006,1.85,1418.6,
1.87_236.2007m/z,236.2007,1.87,204.73,
1.88_236.2218m/z,236.2218,1.88,1808.45,
1.74_236.2219m/z,236.2219,1.74,8958.49,
5.96_236.9385m/z,236.9385,5.96,220.27,
6.31_236.9385m/z,236.9385,6.31,241.57,
6.07_236.9385m/z,236.9385,6.07,102.74,
5.91_236.9385m/z,236.9385,5.91,312.28,
6.39_236.9385m/z,236.9385,6.39,152.9,
6.35_236.9385m/z,236.9385,6.35,132.68,
6.30_236.9385m/z,236.9385,6.3,147.59,
4.90_236.9704m/z,236.9704,4.9,87.08,
7.31_236.9979m/z,236.9979,7.31,2294.68,
7.49_236.9979m/z,236.9979,7.49,11056.63,
6.97_236.9979m/z,236.9979,6.97,11050.84,
6.46_236.9979m/z,236.9979,6.46,3630.45,
8.19_236.9979m/z,236.9979,8.19,8103.78,
6.05_236.9979m/z,236.9979,6.05,7664.82,
3.34_237.0230m/z,237.023,3.34,4165.97,
4.56_237.0381m/z,237.0381,4.56,311.64,
4.62_237.0383m/z,237.0383,4.62,199.85,
4.69_237.0383m/z,237.0383,4.69,445.07,
4.76_237.0384m/z,237.0384,4.76,71.55,
3.61_237.0867m/z,237.0867,3.61,5085.72,
7.99_237.0906m/z,237.0906,7.99,5934.84,
2.29_237.1020m/z,237.102,2.29,7101.39,
1.93_237.1021m/z,237.1021,1.93,17159.59,
3.77_237.1119m/z,237.1119,3.77,553.33,
1.78_237.1120m/z,237.112,1.78,262.61,
1.77_237.1120m/z,237.112,1.77,361.81,
2.45_237.1482m/z,237.1482,2.45,408.72,
4.15_237.1483m/z,237.1483,4.15,1944.95,
2.66_237.1483m/z,237.1483,2.66,213.3,
2.54_237.1483m/z,237.1483,2.54,220.51,
2.40_237.1483m/z,237.1483,2.4,597.34,
2.30_237.1483m/z,237.1483,2.3,1389.3,
1.92_237.1483m/z,237.1483,1.92,6332.43,
1.78_237.1484m/z,237.1484,1.78,14263.18,
2.86_237.1694m/z,237.1694,2.86,17615.63,
3.75_237.1847m/z,237.1847,3.75,3146.48,
1.85_237.1848m/z,237.1848,1.85,28589.75,
1.61_237.2211m/z,237.2211,1.61,14494.07,
1.73_237.2252m/z,237.2252,1.73,24.28,
1.87_237.9921m/z,237.9921,1.87,29921.46,
6.10_238.0626m/z,238.0626,6.1,48.04,
7.50_238.0875m/z,238.0875,7.5,21566.31,
6.01_238.0889m/z,238.0889,6.01,1.24,
4.33_238.0919m/z,238.0919,4.33,176.28,
4.46_238.0919m/z,238.0919,4.46,53.77,
6.25_238.0990m/z,238.099,6.25,6.34,
6.00_238.0990m/z,238.099,6,11413.79,
3.47_238.1072m/z,238.1072,3.47,19303.55,
1.94_238.1517m/z,238.1517,1.94,23.56,
1.92_238.1800m/z,238.18,1.92,269.27,
1.75_238.1881m/z,238.1881,1.75,73.64,
2.65_238.2011m/z,238.2011,2.65,2752.68,
1.85_238.2163m/z,238.2163,1.85,294.01,
1.66_238.2245m/z,238.2245,1.66,20.41,
0.36_238.2272m/z,238.2272,0.36,534.26,
7.98_238.7118m/z,238.7118,7.98,2450.86,
9.34_239.0313m/z,239.0313,9.34,5535.63,
1.91_239.0401m/z,239.0401,1.91,32.89,
8.76_239.0636m/z,239.0636,8.76,144237.99,
5.25_239.0694m/z,239.0694,5.25,21517.95,
4.66_239.0694m/z,239.0694,4.66,57762.15,
1.95_239.0912m/z,239.0912,1.95,125083.89,
8.01_239.0957m/z,239.0957,8.01,34059.43,
0.35_239.1045m/z,239.1045,0.35,665.54,
7.99_239.1057m/z,239.1057,7.99,53319985.63,
6.16_239.1058m/z,239.1058,6.16,2317.16,
4.06_239.1058m/z,239.1058,4.06,1111.07,
4.73_239.1060m/z,239.106,4.73,5144.08,
2.31_239.1276m/z,239.1276,2.31,542.07,
1.82_239.1276m/z,239.1276,1.82,47334.2,
6.06_239.1288m/z,239.1288,6.06,6662.01,
4.80_239.1487m/z,239.1487,4.8,785628.64,
1.41_239.1487m/z,239.1487,1.41,472833.34,
1.97_239.1487m/z,239.1487,1.97,174189.35,
4.82_239.1520m/z,239.152,4.82,1110.04,
1.91_239.1639m/z,239.1639,1.91,2542.2,
1.65_239.1640m/z,239.164,1.65,16724.69,
1.75_239.1794m/z,239.1794,1.75,68.9,
1.87_239.2004m/z,239.2004,1.87,746.69,
1.66_239.2004m/z,239.2004,1.66,12297.37,
1.74_239.2004m/z,239.2004,1.74,8747.44,
6.03_239.2246m/z,239.2246,6.03,297.53,
6.08_239.2247m/z,239.2247,6.08,299.7,
7.99_239.4968m/z,239.4968,7.99,5997.29,
8.69_239.9663m/z,239.9663,8.69,18772.97,
4.83_239.9937m/z,239.9937,4.83,58766.33,
5.11_239.9939m/z,239.9939,5.11,54.67,
3.71_240.0713m/z,240.0713,3.71,6.75,
8.84_240.0898m/z,240.0898,8.84,68.81,
1.89_240.0946m/z,240.0946,1.89,3415.08,
6.00_240.0961m/z,240.0961,6,3060.41,
2.02_240.0980m/z,240.098,2.02,29.65,
8.29_240.1020m/z,240.102,8.29,61799.98,
8.42_240.1029m/z,240.1029,8.42,1312.3,
8.35_240.1029m/z,240.1029,8.35,1598.17,
9.19_240.1091m/z,240.1091,9.19,185.16,
5.98_240.1102m/z,240.1102,5.98,28.84,
5.98_240.1145m/z,240.1145,5.98,2532.54,
8.35_240.1203m/z,240.1203,8.35,9847.04,
8.41_240.1204m/z,240.1204,8.41,602.43,
6.40_240.1379m/z,240.1379,6.4,9.09,
4.77_240.1484m/z,240.1484,4.77,75.31,
5.07_240.1520m/z,240.152,5.07,20559.21,
5.06_240.1554m/z,240.1554,5.06,32.86,
4.56_240.1555m/z,240.1555,4.56,18.63,
0.96_240.1555m/z,240.1555,0.96,40.46,
3.01_240.1581m/z,240.1581,3.01,15.39,
2.19_240.1581m/z,240.1581,2.19,58.44,
3.65_240.1581m/z,240.1581,3.65,476.54,
3.73_240.1582m/z,240.1582,3.73,1117.41,
3.05_240.1582m/z,240.1582,3.05,21.43,
4.10_240.1582m/z,240.1582,4.1,992.52,
4.33_240.1585m/z,240.1585,4.33,348.47,
1.93_240.1588m/z,240.1588,1.93,1470.82,
1.84_240.1591m/z,240.1591,1.84,8149.16,
2.46_240.1801m/z,240.1801,2.46,1421.81,
2.27_240.1802m/z,240.1802,2.27,2980.08,
5.10_240.1802m/z,240.1802,5.1,4173.71,
1.26_240.1802m/z,240.1802,1.26,3248.95,
4.51_240.1803m/z,240.1803,4.51,6224.01,
2.66_240.1803m/z,240.1803,2.66,3066.57,
0.85_240.1803m/z,240.1803,0.85,3287.6,
0.94_240.1803m/z,240.1803,0.94,2420.15,
2.56_240.1803m/z,240.1803,2.56,1464.57,
0.75_240.1803m/z,240.1803,0.75,2191.46,
0.37_240.1803m/z,240.1803,0.37,24923.84,
2.31_240.1956m/z,240.1956,2.31,3712.79,
1.93_240.1956m/z,240.1956,1.93,3507.24,
6.97_240.2319m/z,240.2319,6.97,7210.39,
6.86_240.2320m/z,240.232,6.86,2111.08,
0.36_240.2431m/z,240.2431,0.36,76653.99,
4.76_240.2431m/z,240.2431,4.76,46.65,
0.86_240.2431m/z,240.2431,0.86,4139.56,
0.99_240.2432m/z,240.2432,0.99,1777.9,
4.77_240.9971m/z,240.9971,4.77,125.18,
9.11_241.0308m/z,241.0308,9.11,103139.49,
6.31_241.0612m/z,241.0612,6.31,46.55,
1.56_241.0741m/z,241.0741,1.56,177.89,
5.55_241.0850m/z,241.085,5.55,3134.38,
2.29_241.0929m/z,241.0929,2.29,584.41,
3.85_241.0929m/z,241.0929,3.85,24810.04,
8.19_241.0948m/z,241.0948,8.19,4537.78,
2.00_241.0962m/z,241.0962,2,84.29,
8.75_241.1015m/z,241.1015,8.75,59.6,
2.30_241.1070m/z,241.107,2.3,656.31,
1.79_241.1080m/z,241.108,1.79,8224.84,
5.61_241.1279m/z,241.1279,5.61,659.74,
10.54_241.1291m/z,241.1291,10.54,655.74,
1.78_241.1432m/z,241.1432,1.78,2476.38,
1.94_241.1433m/z,241.1433,1.94,2881.52,
5.82_241.1530m/z,241.153,5.82,157.61,
4.75_241.1532m/z,241.1532,4.75,139.94,
9.98_241.1544m/z,241.1544,9.98,248496.94,
4.90_241.1657m/z,241.1657,4.9,238.98,
6.64_241.1697m/z,241.1697,6.64,23.15,
1.87_241.1794m/z,241.1794,1.87,513.8,
1.91_241.1795m/z,241.1795,1.91,1057.82,
1.85_241.1796m/z,241.1796,1.85,164.74,
1.66_241.1796m/z,241.1796,1.66,71525.77,
1.86_241.1907m/z,241.1907,1.86,330.24,
1.91_241.1908m/z,241.1908,1.91,102.57,
1.65_241.2160m/z,241.216,1.65,1579.39,
1.72_241.2160m/z,241.216,1.72,996.4,
4.80_241.9919m/z,241.9919,4.8,19989.98,
4.97_241.9921m/z,241.9921,4.97,182.27,
8.59_241.9993m/z,241.9993,8.59,67550.24,
8.11_242.0220m/z,242.022,8.11,779.34,
1.78_242.0335m/z,242.0335,1.78,110.4,
7.17_242.0454m/z,242.0454,7.17,22.81,
1.94_242.0518m/z,242.0518,1.94,497.88,
8.70_242.0785m/z,242.0785,8.7,9395.14,
1.92_242.1021m/z,242.1021,1.92,12641.21,
5.97_242.1119m/z,242.1119,5.97,705.57,
7.99_242.1133m/z,242.1133,7.99,3063.11,
2.62_242.1261m/z,242.1261,2.62,4481.15,
6.25_242.1302m/z,242.1302,6.25,9.44,
5.94_242.1303m/z,242.1303,5.94,19662.77,
3.08_242.1383m/z,242.1383,3.08,117.06,
3.05_242.1383m/z,242.1383,3.05,94.76,
5.98_242.1536m/z,242.1536,5.98,3924.2,
9.85_242.1610m/z,242.161,9.85,813.72,
1.93_242.1749m/z,242.1749,1.93,4291.71,
1.79_242.1752m/z,242.1752,1.79,101.76,
1.82_242.2111m/z,242.2111,1.82,10.58,
2.31_242.2112m/z,242.2112,2.31,49559.75,
1.94_242.2113m/z,242.2113,1.94,67028.48,
0.36_242.2587m/z,242.2587,0.36,35513.44,
4.36_242.2839m/z,242.2839,4.36,1178.92,
5.76_242.2839m/z,242.2839,5.76,13985.02,
4.51_242.2839m/z,242.2839,4.51,8726,
5.85_242.2839m/z,242.2839,5.85,11210.19,
6.03_242.2839m/z,242.2839,6.03,2689.86,
5.60_242.2839m/z,242.2839,5.6,15161.54,
1.96_242.2841m/z,242.2841,1.96,2538.53,
10.99_242.6419m/z,242.6419,10.99,630.16,
7.59_242.9252m/z,242.9252,7.59,20348.44,
7.70_242.9253m/z,242.9253,7.7,200.82,
5.31_243.0463m/z,243.0463,5.31,566.27,
6.27_243.0738m/z,243.0738,6.27,839.95,
1.91_243.0837m/z,243.0837,1.91,2145.01,
6.50_243.0989m/z,243.0989,6.5,101.1,
1.05_243.1160m/z,243.116,1.05,372.76,
2.31_243.1225m/z,243.1225,2.31,20386.2,
1.89_243.1226m/z,243.1226,1.89,598.07,
3.20_243.1336m/z,243.1336,3.2,5730.33,
4.78_243.1337m/z,243.1337,4.78,91142.03,
7.99_243.1338m/z,243.1338,7.99,23.43,
4.78_243.1377m/z,243.1377,4.78,0.77,
10.99_243.1437m/z,243.1437,10.99,71.78,
2.30_243.1589m/z,243.1589,2.3,2120.8,
1.79_243.1590m/z,243.159,1.79,1823.01,
8.95_243.1826m/z,243.1826,8.95,39.89,
9.45_243.1827m/z,243.1827,9.45,177.23,
9.19_243.1827m/z,243.1827,9.19,866.02,
8.29_243.1831m/z,243.1831,8.29,9950.45,
1.67_243.1954m/z,243.1954,1.67,31772.93,
1.70_243.1990m/z,243.199,1.7,4.08,
1.74_243.1991m/z,243.1991,1.74,4.9,
3.60_243.2064m/z,243.2064,3.6,739.22,
1.69_243.2106m/z,243.2106,1.69,29798.52,
1.52_243.2106m/z,243.2106,1.52,8273.89,
6.39_243.2429m/z,243.2429,6.39,3945.09,
9.46_243.6844m/z,243.6844,9.46,16.75,
9.19_243.6845m/z,243.6845,9.19,114.69,
1.89_244.0523m/z,244.0523,1.89,32.52,
4.40_244.0636m/z,244.0636,4.4,38.58,
4.79_244.0753m/z,244.0753,4.79,6.94,
4.78_244.0789m/z,244.0789,4.78,64700.59,
5.39_244.0790m/z,244.079,5.39,135443.09,
5.76_244.0790m/z,244.079,5.76,37337.58,
4.79_244.0925m/z,244.0925,4.79,5044.53,
4.86_244.0925m/z,244.0925,4.86,133.15,
5.90_244.0926m/z,244.0926,5.9,188.96,
3.30_244.1040m/z,244.104,3.3,21.8,
9.96_244.1113m/z,244.1113,9.96,2048.75,
5.94_244.1274m/z,244.1274,5.94,6062.65,
4.52_244.1402m/z,244.1402,4.52,2406.27,
1.93_244.1541m/z,244.1541,1.93,198.68,
2.69_244.1542m/z,244.1542,2.69,2886.1,
2.32_244.1905m/z,244.1905,2.32,156548.18,
1.85_244.1905m/z,244.1905,1.85,332605.45,
1.93_244.1906m/z,244.1906,1.93,129827.25,
5.80_244.2057m/z,244.2057,5.8,5901.01,
2.07_244.2267m/z,244.2267,2.07,88.23,
5.99_244.2269m/z,244.2269,5.99,8964.57,
2.35_244.2269m/z,244.2269,2.35,11895.18,
5.85_244.2269m/z,244.2269,5.85,3799.42,
1.93_244.2269m/z,244.2269,1.93,9151.89,
5.88_244.2633m/z,244.2633,5.88,1375.06,
0.36_244.2741m/z,244.2741,0.36,735.98,
3.95_244.9572m/z,244.9572,3.95,29.83,
2.31_245.0475m/z,245.0475,2.31,3.77,
7.90_245.0484m/z,245.0484,7.9,550.43,
1.06_245.0588m/z,245.0588,1.06,108.96,
6.31_245.0742m/z,245.0742,6.31,6167.93,
5.26_245.0743m/z,245.0743,5.26,81.74,
5.34_245.0746m/z,245.0746,5.34,1596.87,
5.25_245.0748m/z,245.0748,5.25,311.74,
5.38_245.0765m/z,245.0765,5.38,68.76,
3.09_245.0766m/z,245.0766,3.09,441804.07,
2.66_245.0913m/z,245.0913,2.66,33841.75,
2.29_245.0919m/z,245.0919,2.29,10743.09,
6.24_245.0952m/z,245.0952,6.24,4641.1,
1.88_245.1105m/z,245.1105,1.88,2541.44,
4.73_245.1131m/z,245.1131,4.73,81.7,
1.74_245.1171m/z,245.1171,1.74,91.14,
3.01_245.1281m/z,245.1281,3.01,2075.1,
2.65_245.1282m/z,245.1282,2.65,988.53,
2.29_245.1382m/z,245.1382,2.29,1282.8,
1.94_245.1382m/z,245.1382,1.94,2995.26,
9.42_245.1493m/z,245.1493,9.42,1524.75,
4.64_245.1494m/z,245.1494,4.64,62089.55,
9.15_245.1495m/z,245.1495,9.15,175.61,
2.33_245.1534m/z,245.1534,2.33,144.92,
2.58_245.1534m/z,245.1534,2.58,93.02,
1.79_245.1534m/z,245.1534,1.79,676.92,
1.93_245.1534m/z,245.1534,1.93,670.77,
2.53_245.1535m/z,245.1535,2.53,66.79,
8.63_245.1606m/z,245.1606,8.63,5260.22,
1.85_245.1746m/z,245.1746,1.85,7815.74,
5.88_245.1858m/z,245.1858,5.88,36691.79,
7.30_245.2221m/z,245.2221,7.3,8285.48,
2.33_245.2223m/z,245.2223,2.33,458.03,
1.61_245.2262m/z,245.2262,1.61,158357.34,
1.93_245.2302m/z,245.2302,1.93,481.32,
7.70_245.9539m/z,245.9539,7.7,5724.88,
3.13_245.9824m/z,245.9824,3.13,1568.26,
2.39_245.9824m/z,245.9824,2.39,14522.54,
3.19_245.9825m/z,245.9825,3.19,11847.03,
5.72_246.0193m/z,246.0193,5.72,347.06,
3.72_246.0429m/z,246.0429,3.72,97.52,
8.01_246.0559m/z,246.0559,8.01,1017.15,
4.06_246.0737m/z,246.0737,4.06,1.74,
4.47_246.0759m/z,246.0759,4.47,269.37,
9.37_246.0792m/z,246.0792,9.37,267.24,
8.29_246.0904m/z,246.0904,8.29,545.31,
7.03_246.0906m/z,246.0906,7.03,147.34,
5.84_246.0946m/z,246.0946,5.84,29064.56,
3.20_246.0969m/z,246.0969,3.2,3552,
3.11_246.1140m/z,246.114,3.11,175.3,
3.17_246.1142m/z,246.1142,3.17,147.49,
5.04_246.1520m/z,246.152,5.04,593.52,
5.19_246.1520m/z,246.152,5.19,425.99,
8.76_246.1711m/z,246.1711,8.76,423176.24,
10.81_246.1810m/z,246.181,10.81,5434.38,
1.86_246.1957m/z,246.1957,1.86,54.01,
1.84_246.1960m/z,246.196,1.84,71.02,
2.31_246.1961m/z,246.1961,2.31,483.87,
6.10_246.2425m/z,246.2425,6.1,4063.04,
4.51_246.9075m/z,246.9075,4.51,1788.28,
3.95_246.9543m/z,246.9543,3.95,17.12,
5.65_247.0576m/z,247.0576,5.65,21.47,
2.01_247.0742m/z,247.0742,2.01,7537.13,
5.20_247.0785m/z,247.0785,5.2,4616.05,
1.96_247.0810m/z,247.081,1.96,240.99,
4.07_247.0851m/z,247.0851,4.07,8.68,
1.06_247.0864m/z,247.0864,1.06,6074.54,
8.50_247.0922m/z,247.0922,8.5,383.66,
3.56_247.0923m/z,247.0923,3.56,293553.73,
4.39_247.0961m/z,247.0961,4.39,3.39,
3.18_247.0978m/z,247.0978,3.18,95.2,
6.33_247.0995m/z,247.0995,6.33,1156.68,
4.70_247.1075m/z,247.1075,4.7,181965.08,
1.94_247.1076m/z,247.1076,1.94,521.82,
4.19_247.1327m/z,247.1327,4.19,5779.55,
1.61_247.1327m/z,247.1327,1.61,207,
7.97_247.1398m/z,247.1398,7.97,446.55,
2.58_247.1437m/z,247.1437,2.58,570.68,
7.32_247.1439m/z,247.1439,7.32,97780.05,
1.91_247.1439m/z,247.1439,1.91,14.53,
1.91_247.1539m/z,247.1539,1.91,3130.79,
8.23_247.1559m/z,247.1559,8.23,2409.09,
8.23_247.1663m/z,247.1663,8.23,5750168.02,
1.78_247.2266m/z,247.2266,1.78,1253.73,
1.86_247.2267m/z,247.2267,1.86,6471.83,
1.69_247.2418m/z,247.2418,1.69,5384.41,
5.70_248.0163m/z,248.0163,5.7,242.43,
1.03_248.0221m/z,248.0221,1.03,33322.54,
2.74_248.0584m/z,248.0584,2.74,1021.46,
2.15_248.0585m/z,248.0585,2.15,143.74,
4.47_248.0585m/z,248.0585,4.47,10216.48,
4.29_248.0586m/z,248.0586,4.29,49.83,
1.56_248.0588m/z,248.0588,1.56,8186.32,
5.40_248.0639m/z,248.0639,5.4,16345.79,
1.04_248.0698m/z,248.0698,1.04,4516.54,
4.70_248.0915m/z,248.0915,4.7,323879.74,
5.31_248.1003m/z,248.1003,5.31,744.23,
9.50_248.1127m/z,248.1127,9.5,251.26,
6.00_248.1432m/z,248.1432,6,3028.32,
5.96_248.1642m/z,248.1642,5.96,4093.07,
6.33_248.1644m/z,248.1644,6.33,7898.96,
8.23_248.1695m/z,248.1695,8.23,718848.27,
5.66_248.2137m/z,248.2137,5.66,301.13,
2.48_248.9739m/z,248.9739,2.48,5.55,
2.56_248.9739m/z,248.9739,2.56,45.76,
2.81_248.9739m/z,248.9739,2.81,991.72,
2.53_248.9740m/z,248.974,2.53,7.22,
5.18_249.0369m/z,249.0369,5.18,1140.89,
1.10_249.0538m/z,249.0538,1.1,14135.81,
1.01_249.0903m/z,249.0903,1.01,48.8,
6.33_249.0965m/z,249.0965,6.33,305.65,
2.28_249.0966m/z,249.0966,2.28,540.25,
1.06_249.1021m/z,249.1021,1.06,705.59,
1.79_249.1023m/z,249.1023,1.79,5.95,
6.53_249.1067m/z,249.1067,6.53,442713.52,
1.66_249.1119m/z,249.1119,1.66,1611.83,
1.91_249.1121m/z,249.1121,1.91,1028.49,
8.33_249.1264m/z,249.1264,8.33,1094.74,
3.05_249.1482m/z,249.1482,3.05,100.41,
3.75_249.1482m/z,249.1482,3.75,2983.91,
2.32_249.1483m/z,249.1483,2.32,1220.46,
1.77_249.1484m/z,249.1484,1.77,2073.13,
1.94_249.1484m/z,249.1484,1.94,1403.6,
5.29_249.1573m/z,249.1573,5.29,588.46,
1.71_249.1848m/z,249.1848,1.71,252712.88,
1.90_249.2058m/z,249.2058,1.9,78123.54,
6.06_249.2168m/z,249.2168,6.06,3324.4,
1.03_250.0180m/z,250.018,1.03,1151.3,
4.46_250.0742m/z,250.0742,4.46,1158.44,
3.97_250.0933m/z,250.0933,3.97,9776.03,
1.65_250.1185m/z,250.1185,1.65,5288.31,
2.30_250.1185m/z,250.1185,2.3,654.44,
4.77_250.1283m/z,250.1283,4.77,1628.15,
6.00_250.1499m/z,250.1499,6,35.53,
5.93_250.1588m/z,250.1588,5.93,49.74,
7.41_250.1734m/z,250.1734,7.41,1.03,
2.31_250.1775m/z,250.1775,2.31,4650.64,
0.85_250.1775m/z,250.1775,0.85,118760.37,
1.85_250.1776m/z,250.1776,1.85,2339.43,
1.27_250.1776m/z,250.1776,1.27,4535.63,
5.67_250.2527m/z,250.2527,5.67,1931.71,
8.74_250.9384m/z,250.9384,8.74,1546.95,
8.59_250.9497m/z,250.9497,8.59,4075.09,
2.99_250.9698m/z,250.9698,2.99,4.88,
2.79_250.9698m/z,250.9698,2.79,46.98,
4.82_250.9860m/z,250.986,4.82,115.61,
1.96_250.9875m/z,250.9875,1.96,2957.46,
1.91_250.9875m/z,250.9875,1.91,4722.38,
4.37_250.9875m/z,250.9875,4.37,1750.32,
1.06_250.9876m/z,250.9876,1.06,361642.12,
4.31_250.9876m/z,250.9876,4.31,4695.07,
2.26_250.9876m/z,250.9876,2.26,27921.34,
1.71_250.9877m/z,250.9877,1.71,12565.49,
6.17_251.0363m/z,251.0363,6.17,75484.26,
1.70_251.0463m/z,251.0463,1.7,24.96,
1.63_251.0465m/z,251.0465,1.63,2714.31,
4.37_251.0465m/z,251.0465,4.37,2452.95,
4.50_251.0466m/z,251.0466,4.5,6885.4,
